,id,carat,cut,color,clarity,depth,table,x,y,z,price
358,358,0.5,1,8,3,64.6,61.0,5.05,4.95,3.23,7.121
359,359,0.34,5,7,5,60.8,57.0,4.49,4.53,2.74,6.691
360,360,0.3,5,5,5,63.1,55.0,4.25,4.31,2.7,6.436
361,361,1.34,3,2,5,61.7,59.0,7.03,7.14,4.37,8.738
362,362,0.52,5,7,4,61.9,56.0,5.16,5.12,3.18,7.504
363,363,0.4,5,8,4,62.3,57.0,4.72,4.75,2.95,6.89
364,364,0.7,4,7,5,62.2,58.0,5.66,5.6,3.5,7.947
365,365,1.24,5,5,4,62.0,56.0,6.87,6.9,4.27,9.082
366,366,1.53,5,7,3,61.0,55.0,7.44,7.49,4.55,9.347000000000001
367,367,0.3,5,3,5,62.2,56.0,4.27,4.31,2.67,6.25
368,368,1.05,5,6,2,60.9,56.0,6.64,6.56,4.02,8.45
369,369,0.32,4,5,4,62.5,60.0,4.38,4.32,2.72,6.579
370,370,0.7,3,6,3,58.4,63.0,5.77,5.84,3.39,7.629
371,371,2.04,4,4,2,62.8,58.0,8.11,8.06,5.08,9.56
372,372,0.32,3,5,8,62.4,55.0,4.4,4.42,2.75,6.861000000000001
373,373,0.8,3,4,5,61.7,62.0,5.89,5.94,3.65,8.074
374,374,0.5,2,6,4,62.8,61.0,4.94,5.0,3.12,7.277
375,375,0.26,5,6,8,60.9,55.0,4.15,4.23,2.55,6.644
376,376,0.56,5,4,7,60.8,57.0,5.3,5.35,3.24,7.565
377,377,0.41,4,5,4,61.7,61.0,4.74,4.7,2.91,6.9670000000000005
378,378,1.54,4,3,4,61.7,59.0,7.4,7.34,4.55,9.096
379,379,1.0,5,5,3,61.0,57.0,6.47,6.44,3.94,8.634
380,380,0.31,2,8,3,63.4,58.0,4.32,4.35,2.75,6.347
381,381,0.9,4,8,4,61.6,62.0,6.12,6.09,3.76,8.459
382,382,0.91,3,6,3,63.5,58.0,6.15,6.1,3.89,8.068999999999999
383,383,0.42,3,6,4,61.7,59.0,4.75,4.82,2.95,6.784
384,384,0.96,3,3,2,62.7,58.0,6.2,6.24,3.9,8.097000000000001
385,385,0.43,5,5,2,62.3,53.0,4.84,4.86,3.02,6.545
386,386,0.5,4,6,4,61.4,59.0,5.12,5.1,3.14,7.459
387,387,0.72,5,6,3,62.0,55.0,5.76,5.79,3.58,7.915
388,388,0.29,3,4,6,62.2,54.0,4.23,4.26,2.64,6.144
389,389,0.87,5,8,2,61.4,54.0,6.15,6.2,3.79,8.297
390,390,2.02,4,6,2,61.7,58.0,8.15,8.11,5.02,9.825
391,391,0.3,5,6,7,61.1,56.0,4.33,4.38,2.66,6.702000000000001
392,392,0.32,5,7,4,62.0,55.0,4.36,4.38,2.71,6.553999999999999
393,393,0.95,1,6,2,56.0,60.0,6.62,6.53,3.68,7.943
394,394,0.57,4,2,2,62.7,60.0,5.25,5.21,3.28,6.847
395,395,0.33,5,4,5,62.0,55.0,4.44,4.46,2.76,6.361000000000001
396,396,1.51,4,7,3,62.4,59.0,7.33,7.29,4.56,9.419
397,397,0.55,4,5,2,61.2,59.0,5.3,5.26,3.23,6.974
398,398,1.58,4,4,2,60.4,58.0,7.6,7.52,4.57,9.092
399,399,1.15,4,4,2,61.6,60.0,6.72,6.75,4.15,8.464
400,400,0.53,5,7,4,60.8,56.0,5.28,5.25,3.21,7.579
401,401,1.01,1,5,3,64.2,59.0,6.31,6.28,4.04,8.295
402,402,0.5,3,6,3,62.8,56.0,5.03,5.06,3.17,7.131
403,403,2.07,4,7,3,61.2,58.0,8.24,8.19,5.03,9.738
404,404,1.55,5,6,2,62.3,55.5,7.36,7.42,4.61,9.191
405,405,0.23,3,7,6,61.3,57.0,3.97,4.02,2.45,6.225
406,406,0.7,4,6,3,61.0,60.0,5.75,5.72,3.5,7.821000000000001
407,407,1.33,4,4,2,61.9,58.0,7.07,7.01,4.36,8.559
408,408,2.0,5,4,3,61.8,57.0,8.1,8.15,5.02,9.802
409,409,0.51,3,7,2,58.3,63.0,5.21,5.26,3.05,7.143
410,410,0.31,4,4,6,62.3,60.0,4.31,4.36,2.7,6.438
411,411,0.59,5,6,5,61.1,56.0,5.43,5.47,3.33,7.669
412,412,0.71,3,2,4,62.1,58.0,5.71,5.73,3.55,7.4239999999999995
413,413,0.41,5,6,5,61.3,57.0,4.77,4.79,2.93,6.915
414,414,0.42,5,7,4,62.4,55.0,4.79,4.83,3.0,6.865
415,415,0.71,4,8,4,62.4,59.0,5.73,5.68,3.56,8.059
416,416,1.24,5,3,3,62.0,58.0,6.83,6.88,4.25,8.737
417,417,0.4,4,4,3,62.8,59.0,4.69,4.67,2.94,6.751
418,418,0.32,4,7,3,60.2,60.0,4.39,4.44,2.66,6.33
419,419,0.4,5,8,4,60.8,59.0,4.71,4.76,2.88,6.821000000000001
420,420,0.37,5,5,4,60.8,57.0,4.61,4.66,2.82,6.475
421,421,0.75,5,2,5,62.9,57.0,5.74,5.81,3.63,7.7410000000000005
422,422,0.34,5,5,8,61.0,55.0,4.51,4.54,2.76,6.881
423,423,1.01,3,4,4,60.7,58.0,6.47,6.51,3.94,8.637
424,424,0.33,4,3,3,61.3,59.0,4.51,4.46,2.75,6.349
425,425,0.51,5,7,5,61.5,56.0,5.16,5.11,3.16,7.523
426,426,1.02,2,5,2,59.9,58.0,6.48,6.55,3.9,8.333
427,427,0.82,3,7,4,62.6,60.0,5.91,5.97,3.72,8.2
428,428,0.35,5,3,6,62.0,54.0,4.54,4.56,2.82,6.394
429,429,1.01,3,3,3,60.9,63.0,6.51,6.43,3.94,7.751
430,430,0.41,5,6,4,62.7,56.0,4.78,4.72,2.98,7.0089999999999995
431,431,1.23,5,5,6,62.2,56.1,6.8,6.87,4.25,9.202
432,432,1.13,1,3,4,55.9,67.0,7.05,6.94,3.9,8.454
433,433,0.32,4,3,3,61.1,59.0,4.38,4.42,2.69,6.042999999999999
434,434,0.41,5,6,3,61.6,57.0,4.78,4.8,2.95,6.558
435,435,1.0,3,8,4,63.1,59.0,6.26,6.36,3.98,8.77
436,436,0.71,5,3,7,62.3,56.0,5.7,5.73,3.56,7.8660000000000005
437,437,0.37,4,3,7,61.6,59.0,4.62,4.66,2.86,6.524
438,438,0.52,2,6,3,63.8,56.0,5.07,5.12,3.25,7.126
439,439,0.43,4,4,3,59.0,58.0,4.93,4.96,2.92,6.574
440,440,0.6,5,8,4,62.0,55.0,5.39,5.42,3.35,7.801
441,441,0.31,5,3,3,62.1,53.0,4.34,4.36,2.7,6.211
442,442,1.04,3,6,6,62.5,58.0,6.37,6.46,4.01,9.081
443,443,1.0,2,7,4,62.4,58.0,6.33,6.4,3.97,8.74
444,444,0.38,4,8,2,62.1,55.0,4.65,4.62,2.88,6.7
445,445,1.21,4,8,6,61.1,59.0,6.9,6.89,4.21,9.605
446,446,0.3,5,5,3,60.6,57.0,4.34,4.37,2.63,6.188
447,447,1.1,4,5,2,63.0,59.0,6.5,6.47,0.0,8.215
448,448,1.13,3,8,2,62.3,60.0,6.59,6.7,4.14,8.596
449,449,0.53,5,7,4,61.3,55.0,5.24,5.2,3.2,7.502999999999999
450,450,0.25,3,6,6,59.3,59.0,4.15,4.18,2.47,6.306
451,451,0.55,5,7,3,61.4,55.0,5.29,5.26,3.24,7.419
452,452,0.31,5,5,5,61.9,55.0,4.36,4.37,2.7,6.367999999999999
453,453,2.06,2,3,3,59.0,64.0,8.39,8.13,4.89,9.61
454,454,0.74,5,4,5,62.1,55.0,5.82,5.84,3.62,8.088
455,455,0.33,3,3,5,59.9,62.0,4.48,4.57,2.71,6.354
456,456,0.3,4,8,4,62.3,58.0,4.32,4.29,2.68,6.815
457,457,2.01,5,3,2,62.1,55.0,8.12,8.08,5.03,9.421
458,458,1.14,3,8,2,59.2,61.0,6.82,6.84,4.04,8.509
459,459,0.42,4,5,5,60.6,58.0,4.95,4.82,2.96,6.892
460,460,0.31,5,5,5,62.5,57.0,4.34,4.37,2.72,6.438
461,461,0.71,5,5,4,61.7,57.0,5.75,5.72,3.54,7.827999999999999
462,462,0.3,5,5,6,62.2,54.0,4.29,4.33,2.68,6.457999999999999
463,463,0.41,3,2,6,63.1,60.0,4.67,4.71,2.96,6.625
464,464,1.0,4,6,2,61.5,58.0,6.41,6.38,3.93,8.274
465,465,0.43,5,7,7,61.3,57.0,4.84,4.88,2.98,7.268
466,466,0.71,3,6,3,61.1,57.0,5.71,5.74,3.5,7.755
467,467,0.81,3,5,3,62.3,59.0,5.93,5.98,3.71,8.038
468,468,1.27,3,4,3,62.3,58.0,6.87,6.94,4.3,8.871
469,469,0.7,5,6,3,61.5,56.0,5.74,5.7,3.52,7.761
470,470,1.53,4,8,2,59.9,58.0,7.54,7.41,4.48,9.076
471,471,0.33,5,5,3,61.6,56.0,4.43,4.47,2.74,6.227
472,472,0.7,1,5,4,57.3,63.0,5.78,5.84,3.33,7.729
473,473,0.72,5,3,5,61.4,58.0,5.73,5.76,3.53,7.858
474,474,0.37,2,3,4,64.0,56.0,4.58,4.45,2.89,6.388999999999999
475,475,1.01,5,5,4,61.6,56.0,6.46,6.43,3.97,8.757
476,476,1.02,3,4,3,59.9,58.0,6.57,6.66,3.96,8.543
477,477,1.64,4,6,3,62.8,59.0,7.53,7.51,4.72,9.447000000000001
478,478,0.38,3,7,6,59.7,63.0,4.71,4.73,2.82,7.053999999999999
479,479,1.51,3,3,2,63.1,60.0,7.19,7.13,4.52,8.827
480,480,2.01,4,5,2,60.8,61.0,8.14,8.07,4.93,9.414
481,481,2.01,4,5,4,61.4,58.0,8.11,7.99,4.94,9.797
482,482,1.0,2,3,3,57.6,61.0,6.56,6.52,3.77,8.2
483,483,1.2,4,7,6,61.4,56.0,6.94,6.83,4.23,9.344
484,484,0.99,2,6,2,63.3,54.0,6.36,6.43,4.05,8.307
485,485,1.5,2,8,2,63.8,58.0,7.2,7.16,4.58,9.05
486,486,1.54,4,6,2,61.1,58.0,7.47,7.36,4.53,9.111
487,487,1.58,4,8,3,62.7,60.0,7.41,7.37,4.63,9.546
488,488,1.28,5,7,8,60.7,57.0,7.09,6.99,4.27,9.836
489,489,1.03,4,6,3,60.9,61.0,6.54,6.5,3.97,8.533999999999999
490,490,0.33,5,6,2,61.4,57.0,4.44,4.48,2.74,6.023
491,491,1.52,5,4,2,62.0,60.0,7.31,7.37,4.55,9.062000000000001
492,492,0.9,4,5,3,62.0,61.0,6.13,6.07,3.78,8.208
493,493,0.32,2,5,3,63.5,56.0,4.35,4.38,2.77,6.167999999999999
494,494,0.32,4,4,5,62.3,58.0,4.34,4.39,2.72,6.33
495,495,0.33,2,6,4,59.5,61.0,4.49,4.54,2.68,6.466
496,496,0.54,4,4,5,61.3,58.0,5.25,5.22,3.21,7.401
497,497,0.9,3,5,2,64.2,60.0,6.02,6.09,3.89,8.142000000000001
498,498,0.72,4,4,4,60.7,59.0,5.84,5.8,3.53,7.857
499,499,2.37,5,2,4,62.2,57.0,8.52,8.58,5.32,9.684
500,500,0.58,5,6,5,61.9,54.0,5.33,5.37,3.31,7.48
501,501,1.06,4,7,5,59.1,58.0,6.66,6.71,3.95,8.805
502,502,0.34,5,6,6,61.8,56.0,4.49,4.47,2.77,6.818
503,503,0.55,5,3,2,60.4,56.0,5.32,5.36,3.23,7.011
504,504,1.01,5,5,4,61.7,57.0,6.44,6.49,3.99,8.601
505,505,1.51,4,8,2,63.0,62.0,7.28,7.23,4.57,9.2
506,506,1.0,5,3,2,60.9,57.0,6.47,6.43,3.93,8.264
507,507,1.0,4,6,5,59.2,60.0,6.53,6.48,3.85,8.862
508,508,1.2,4,5,3,63.0,58.0,6.72,6.68,4.22,8.704
509,509,0.55,4,5,5,62.0,57.0,5.3,5.25,3.27,7.54
510,510,0.3,4,5,4,61.1,62.0,4.33,4.28,2.63,6.446000000000001
511,511,0.31,5,7,5,61.1,54.0,4.37,4.4,2.68,6.54
512,512,1.0,4,7,2,59.1,61.0,6.44,6.39,3.79,8.312999999999999
513,513,1.12,4,4,3,61.6,58.0,6.72,6.62,4.11,8.459
514,514,0.55,5,5,4,61.8,58.0,5.23,5.26,3.24,7.414
515,515,0.51,1,6,6,60.7,66.0,5.21,5.11,3.13,8.382
516,516,0.39,5,8,5,60.3,56.0,4.71,4.77,2.86,6.999
517,517,1.53,5,3,3,62.3,56.0,7.37,7.4,4.6,9.139
518,518,0.56,3,7,4,61.9,55.0,5.25,5.31,3.27,7.506
519,519,0.3,5,4,7,62.0,56.0,4.31,4.34,2.68,6.455
520,520,0.33,3,5,6,63.0,56.0,4.42,4.47,2.8,6.51
521,521,0.41,5,4,7,61.5,55.0,4.81,4.79,2.95,6.919
522,522,1.0,4,8,3,61.4,58.0,6.4,6.34,3.91,8.536
523,523,1.32,3,3,5,63.5,58.0,6.89,6.94,4.39,8.824
524,524,0.52,3,2,7,61.7,55.5,5.17,5.19,3.19,7.2170000000000005
525,525,0.48,5,3,8,61.4,55.0,5.05,5.08,3.11,7.0920000000000005
526,526,0.41,4,8,2,59.9,60.0,4.8,4.78,2.87,6.678
527,527,1.24,4,5,8,60.5,58.0,6.94,7.0,4.22,9.267000000000001
528,528,0.37,5,7,4,61.0,56.0,4.62,4.66,2.83,6.603
529,529,1.2,5,2,5,61.3,56.0,6.83,6.87,4.2,8.619
530,530,0.4,2,5,4,63.8,59.0,4.64,4.57,2.94,6.693
531,531,0.27,3,5,8,60.8,57.0,4.2,4.22,2.56,6.3389999999999995
532,532,0.41,5,6,4,61.8,56.0,4.8,4.78,2.96,7.0089999999999995
533,533,0.78,5,5,2,61.9,55.0,5.91,5.94,3.67,7.7139999999999995
534,534,0.7,4,5,2,61.0,58.0,5.75,5.72,3.5,7.5360000000000005
535,535,0.35,5,7,5,61.9,56.0,4.51,4.53,2.8,6.72
536,536,0.66,3,4,4,60.9,57.0,5.63,5.65,3.43,7.518
537,537,1.22,3,2,5,59.0,63.0,7.05,7.02,4.15,8.527999999999999
538,538,1.01,3,6,3,60.7,58.0,6.4,6.51,3.92,8.566
539,539,1.09,5,5,4,62.8,57.0,6.54,6.58,4.12,8.895
540,540,0.3,4,8,4,62.6,61.0,4.25,4.22,2.65,6.815
541,541,0.32,5,6,6,62.1,54.0,4.44,4.41,2.75,6.916
542,542,0.42,3,8,3,60.8,59.0,4.82,4.85,2.94,6.697
543,543,1.02,3,4,3,61.0,59.0,6.48,6.53,3.97,8.604
544,544,0.9,3,8,2,60.3,63.0,6.22,6.12,3.72,8.152999999999999
545,545,1.51,3,6,3,59.4,57.0,7.48,7.57,4.47,9.291
546,546,1.01,2,6,3,63.5,59.0,6.29,6.38,4.02,8.497
547,547,1.03,5,5,3,60.9,57.0,6.54,6.5,3.97,8.497
548,548,0.3,4,4,6,62.4,58.0,4.26,4.3,2.67,6.405
549,549,0.31,3,5,4,63.1,58.0,4.35,4.3,2.73,6.547999999999999
550,550,0.71,4,6,5,61.8,59.0,5.69,5.73,3.53,7.925
551,551,0.86,1,5,5,64.6,58.8,5.95,6.04,3.87,8.231
552,552,0.53,4,6,4,60.6,55.0,5.26,5.23,3.18,7.468999999999999
553,553,1.42,5,4,3,62.0,56.0,7.17,7.22,4.46,9.051
554,554,0.79,4,4,5,60.0,60.0,6.07,5.99,3.64,7.959
555,555,0.34,4,7,4,61.0,59.0,4.51,4.48,2.74,6.8629999999999995
556,556,0.3,5,7,4,62.0,55.0,4.3,4.25,2.65,6.7379999999999995
557,557,0.31,5,5,8,61.4,56.0,4.38,4.41,2.7,6.792000000000001
558,558,1.2,4,4,2,62.3,58.0,6.76,6.81,4.23,8.572000000000001
559,559,0.3,5,6,8,60.8,56.0,4.35,4.36,2.65,6.792999999999999
560,560,0.26,4,6,5,59.5,58.0,4.18,4.22,2.5,6.114
561,561,2.01,3,3,3,60.8,60.0,8.12,8.15,4.95,9.536
562,562,1.01,4,4,2,61.6,59.0,6.44,6.39,3.95,8.353
563,563,0.46,2,6,5,64.4,60.0,4.88,4.9,3.15,7.015
564,564,0.51,5,5,3,63.0,53.0,5.13,5.1,3.22,7.178999999999999
565,565,0.42,5,4,4,62.9,56.0,4.79,4.72,2.99,6.9
566,566,0.7,5,5,4,61.6,56.0,5.7,5.67,3.5,7.922000000000001
567,567,1.6,5,5,3,62.1,56.0,7.51,7.48,4.65,9.363
568,568,0.3,2,3,3,63.8,57.0,4.19,4.27,2.7,5.976
569,569,1.19,4,4,3,60.8,59.0,6.87,6.84,4.17,8.648
570,570,1.14,5,2,2,61.5,57.0,6.73,6.77,4.15,8.346
571,571,0.9,2,4,3,64.2,60.0,6.05,6.02,3.87,7.997999999999999
572,572,0.44,3,7,5,60.7,58.0,4.88,4.91,2.97,7.053999999999999
573,573,0.7,3,6,3,61.5,58.0,5.65,5.7,3.49,7.772
574,574,0.43,5,5,2,61.1,55.0,4.92,4.9,3.0,6.685
575,575,1.56,5,7,4,60.5,57.0,7.56,7.5,4.56,9.451
576,576,1.09,4,4,2,61.7,60.0,6.59,6.57,4.06,8.429
577,577,1.01,2,3,2,64.1,58.0,6.26,6.31,4.03,8.116
578,578,0.39,4,5,4,60.4,61.0,4.73,4.71,2.85,6.848
579,579,1.19,2,2,3,59.8,64.0,6.94,6.9,4.14,8.411
580,580,1.5,5,3,3,59.4,60.0,7.54,7.5,4.47,9.054
581,581,0.52,5,5,5,60.9,55.0,5.16,5.22,3.16,7.432
582,582,0.9,2,6,1,64.3,58.0,6.09,6.05,3.9,7.67
583,583,1.0,4,5,3,62.7,59.0,6.36,6.31,3.97,8.574
584,584,0.32,2,8,2,63.7,56.0,4.33,4.34,2.76,6.167999999999999
585,585,0.7,2,3,5,63.2,55.0,5.58,5.63,3.54,7.729
586,586,0.29,3,7,7,60.9,61.0,4.23,4.27,2.59,6.444
587,587,0.71,5,4,8,62.0,54.0,5.71,5.75,3.55,8.068
588,588,1.52,2,5,2,63.0,61.0,7.25,7.28,4.58,9.022
589,589,1.5,5,6,5,62.3,56.0,7.34,7.3,4.56,9.671
590,590,0.32,4,6,5,62.1,60.0,4.37,4.33,2.7,6.773
591,591,0.72,2,4,2,57.9,58.0,5.98,5.91,3.44,7.629
592,592,0.7,4,4,4,62.2,58.0,5.74,5.68,3.55,7.689
593,593,0.27,4,5,4,62.4,59.0,4.13,4.11,2.57,6.232
594,594,1.01,4,6,3,61.8,59.0,6.41,6.34,3.94,8.515
595,595,1.03,3,2,2,58.0,60.0,6.64,6.67,3.86,8.224
596,596,1.26,5,4,2,61.8,54.0,6.95,6.99,4.31,8.794
597,597,1.05,5,3,3,62.6,56.0,6.45,6.53,4.06,8.404
598,598,0.3,4,8,8,62.1,59.0,4.27,4.29,2.66,7.03
599,599,0.86,5,5,5,62.2,57.0,6.05,6.1,3.78,8.394
600,600,1.0,2,6,3,63.6,58.0,6.27,6.31,4.0,8.487
601,601,0.9,2,3,4,62.5,59.0,6.06,6.13,3.81,8.131
602,602,0.53,3,5,5,60.2,55.0,5.25,5.28,3.17,7.4510000000000005
603,603,2.24,4,2,2,62.2,59.0,8.37,8.33,5.19,9.533999999999999
604,604,1.51,3,3,4,60.4,58.0,7.36,7.42,4.46,9.125
605,605,1.2,4,3,4,62.2,61.0,6.74,6.73,4.19,8.517999999999999
606,606,1.0,5,6,3,62.4,55.0,6.45,6.37,4.0,8.505
607,607,1.01,4,7,2,60.0,61.0,6.53,6.47,3.9,8.501
608,608,0.35,5,8,2,62.4,55.0,4.54,4.53,2.83,6.506
609,609,0.53,5,8,7,62.5,54.0,5.16,5.21,3.24,7.974
610,610,0.7,5,3,6,61.8,56.0,5.69,5.75,3.54,7.836
611,611,1.13,4,4,2,62.3,57.0,6.68,6.65,4.15,8.491
612,612,0.31,5,7,4,61.4,54.0,4.4,4.33,2.68,6.771
613,613,1.5,5,2,7,62.2,59.0,7.3,7.32,4.55,9.192
614,614,1.01,5,5,4,61.6,57.0,6.41,6.44,3.96,8.726
615,615,0.58,3,7,4,59.6,59.0,5.4,5.44,3.23,7.553
616,616,0.7,4,4,2,62.9,61.0,5.57,5.53,3.49,7.571000000000001
617,617,0.31,5,7,3,62.7,57.0,4.29,4.32,2.7,6.2989999999999995
618,618,1.0,3,7,2,58.7,59.0,6.5,6.58,3.84,8.512
619,619,0.23,5,6,4,61.9,55.0,3.94,3.97,2.45,6.211
620,620,0.28,5,6,6,62.6,54.0,4.21,4.22,2.64,6.667999999999999
621,621,0.52,5,6,4,61.1,56.0,5.19,5.23,3.18,7.393
622,622,1.01,4,6,5,62.6,58.0,6.37,6.48,4.02,8.71
623,623,1.32,3,3,2,61.2,58.0,7.12,7.06,4.34,8.748
624,624,1.56,4,3,5,61.7,59.0,7.46,7.41,4.59,9.206
625,625,1.24,3,3,3,60.0,59.0,6.98,7.01,4.2,8.628
626,626,0.33,5,7,7,62.2,54.0,4.46,4.48,2.78,6.809
627,627,0.47,5,4,2,62.4,53.0,4.98,5.02,3.12,6.662000000000001
628,628,0.51,5,8,6,61.7,56.0,5.14,5.16,3.18,7.9079999999999995
629,629,0.3,5,7,6,62.4,54.0,4.31,4.34,2.7,6.609
630,630,1.02,5,4,6,62.1,55.0,6.5,6.46,4.02,8.824
631,631,1.21,3,3,3,61.8,59.0,6.75,6.78,4.18,8.642999999999999
632,632,1.4,4,5,2,62.0,60.0,7.16,7.1,4.42,8.902999999999999
633,633,0.32,5,6,4,61.3,57.0,4.4,4.37,2.69,6.718999999999999
634,634,1.7,4,4,4,62.4,57.0,7.6,7.54,4.72,9.495
635,635,0.76,5,6,6,60.9,57.0,5.89,5.96,3.61,8.22
636,636,0.27,3,7,6,61.8,59.0,4.14,4.18,2.57,6.372999999999999
637,637,0.7,2,6,2,63.6,56.0,5.63,5.56,3.56,7.499
638,638,0.74,3,5,5,60.9,59.0,5.9,5.86,3.58,8.128
639,639,0.31,3,7,3,58.3,60.0,4.48,4.51,2.62,6.2989999999999995
640,640,0.7,4,6,5,59.0,59.0,5.79,5.77,3.41,7.962999999999999
641,641,0.33,5,5,6,62.6,53.0,4.45,4.43,2.78,6.803999999999999
642,642,0.6,2,5,3,61.3,61.2,5.4,5.45,3.33,7.356
643,643,0.32,5,5,4,61.8,55.0,4.41,4.42,2.73,6.33
644,644,1.05,3,2,2,63.2,56.0,6.49,6.45,4.09,7.933
645,645,0.26,3,6,7,58.7,58.0,4.24,4.25,2.49,6.392
646,646,0.42,3,8,2,63.1,56.0,4.8,4.74,3.01,6.731
647,647,0.4,4,8,5,59.2,59.0,4.79,4.81,2.84,7.024
648,648,0.38,5,6,5,62.4,54.0,4.64,4.68,2.91,6.837999999999999
649,649,0.6,3,5,5,61.6,56.0,5.4,5.44,3.34,7.556
650,650,0.71,5,7,4,61.8,57.0,5.7,5.73,3.53,7.875
651,651,0.64,4,7,6,62.1,58.0,5.56,5.51,3.44,7.962000000000001
652,652,1.2,4,5,4,59.4,58.0,6.91,6.85,4.09,8.89
653,653,1.0,3,8,4,61.2,60.0,6.4,6.42,3.92,8.845
654,654,0.41,5,4,6,62.0,56.0,4.78,4.74,2.95,6.867999999999999
655,655,1.0,3,3,3,58.5,61.0,6.51,6.55,3.82,8.443999999999999
656,656,1.0,3,5,4,61.2,56.0,6.47,6.38,3.93,8.689
657,657,0.91,3,4,3,63.0,57.0,6.1,6.19,3.87,8.035
658,658,0.39,5,5,8,61.7,55.0,4.68,4.72,2.9,7.051
659,659,0.7,5,6,3,60.7,57.0,5.78,5.82,3.52,7.89
660,660,1.17,5,8,2,62.5,56.0,6.77,6.7,4.21,8.596
661,661,0.33,3,4,8,61.7,55.0,4.45,4.48,2.75,6.678
662,662,0.3,3,4,7,62.6,56.0,4.25,4.28,2.67,6.457999999999999
663,663,1.01,4,6,4,58.9,58.0,6.59,6.51,3.86,8.744
664,664,0.41,5,5,8,61.0,57.0,4.79,4.81,2.93,7.22
665,665,0.61,2,7,1,63.4,57.1,5.37,5.43,3.42,7.063
666,666,0.44,3,7,4,60.3,58.0,4.9,4.92,2.96,6.895
667,667,1.19,3,4,4,60.5,59.0,6.97,7.0,4.17,8.822000000000001
668,668,0.38,3,7,4,60.4,58.0,4.67,4.7,2.83,6.612
669,669,2.52,4,3,3,58.5,59.0,8.9,8.87,5.2,9.812000000000001
670,670,0.41,5,7,5,62.3,57.0,4.74,4.77,2.96,6.984
671,671,0.4,3,6,3,59.6,58.0,4.81,4.82,2.87,6.542000000000001
672,672,0.3,3,6,7,61.6,56.0,4.34,4.36,2.68,6.542000000000001
673,673,1.52,5,4,3,61.5,58.0,7.4,7.36,4.54,9.267999999999999
674,674,1.52,4,7,3,62.5,59.0,7.26,7.33,4.56,9.418
675,675,0.39,3,3,6,63.0,56.0,4.62,4.68,2.93,6.667999999999999
676,676,1.2,3,2,5,62.9,60.0,6.64,6.69,4.19,8.561
677,677,1.73,4,3,2,62.0,60.0,7.67,7.63,4.74,9.128
678,678,0.53,5,5,5,61.6,57.0,5.21,5.24,3.22,7.382000000000001
679,679,0.32,5,7,4,61.8,55.0,4.43,4.4,2.73,6.8020000000000005
680,680,1.02,5,4,3,61.7,57.0,6.45,6.48,3.99,8.527000000000001
681,681,1.26,5,2,2,62.5,53.0,6.9,6.86,4.3,8.464
682,682,0.7,5,7,2,60.6,56.0,5.73,5.78,3.49,7.785
683,683,0.31,3,4,3,61.0,61.0,4.33,4.39,2.66,6.075
684,684,0.55,3,6,3,63.1,56.0,5.22,5.24,3.3,7.221
685,685,1.01,4,6,4,61.5,58.0,6.41,6.46,3.96,8.738999999999999
686,686,0.4,2,6,3,63.6,59.0,4.64,4.67,2.96,6.519
687,687,0.9,3,8,3,61.1,63.0,6.21,6.17,3.78,8.293
688,688,0.71,3,6,3,62.1,58.0,5.64,5.72,3.53,7.706
689,689,0.4,5,5,5,61.8,57.0,4.73,4.75,2.93,6.766
690,690,0.36,3,5,3,61.8,57.8,4.52,4.58,2.81,6.407
691,691,1.25,5,7,3,61.1,57.0,6.93,6.89,4.22,8.775
692,692,0.54,5,4,2,61.2,56.0,5.27,5.24,3.21,7.097
693,693,1.0,4,8,3,61.4,58.0,6.43,6.37,3.93,8.679
694,694,1.21,5,4,5,60.5,57.0,6.91,6.88,4.17,8.86
695,695,1.01,3,6,3,59.7,61.0,6.49,6.55,3.89,8.497
696,696,0.3,3,5,8,62.8,57.0,4.28,4.32,2.7,6.797000000000001
697,697,0.3,5,8,4,62.3,56.0,4.31,4.29,2.68,6.672000000000001
698,698,0.78,1,5,2,64.9,55.2,5.75,5.82,3.76,7.784
699,699,1.51,4,5,6,60.9,58.0,7.38,7.42,4.51,9.627
700,700,0.49,3,8,4,64.0,53.0,4.94,4.99,3.18,7.197
701,701,0.9,1,3,3,65.8,56.0,6.01,5.96,3.94,7.962999999999999
702,702,0.37,5,6,4,61.1,57.0,4.67,4.63,2.84,6.864
703,703,0.62,5,7,5,60.3,57.0,5.52,5.57,3.35,7.821000000000001
704,704,0.34,4,2,4,62.3,60.0,4.46,4.49,2.79,6.0329999999999995
705,705,0.5,5,4,4,61.2,56.0,5.18,5.14,3.16,7.194
706,706,0.74,3,4,5,61.4,56.0,5.81,5.84,3.57,7.992000000000001
707,707,1.25,4,5,5,61.8,58.0,6.94,6.91,4.28,9.124
708,708,2.05,3,4,4,61.8,60.0,8.14,8.19,5.05,9.807
709,709,0.3,5,8,4,61.1,56.0,4.36,4.32,2.65,6.815
710,710,0.73,4,6,4,59.9,59.0,5.87,5.77,3.5,7.952000000000001
711,711,0.24,3,7,6,60.6,62.0,4.03,4.06,2.45,6.17
712,712,0.3,5,8,2,62.1,57.0,4.33,4.3,2.68,6.353
713,713,0.72,5,4,4,62.8,57.0,5.74,5.7,3.59,7.773
714,714,2.01,4,3,3,60.5,58.0,8.2,8.06,4.92,9.459
715,715,0.35,4,3,3,62.5,58.0,4.53,4.49,2.82,6.407
